QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-22.013852	-47.947333	857.979980	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013851	-47.947333	2.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013851	-47.947333	2.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013850	-47.947238	2.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013849	-47.947143	2.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013848	-47.947048	2.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013848	-47.946953	2.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013847	-47.946858	2.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013847	-47.946858	2.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013843	-47.946814	2.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013843	-47.946814	2.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013830	-47.946760	2.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013830	-47.946760	2.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013806	-47.946707	2.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013782	-47.946655	2.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013782	-47.946655	2.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013802	-47.946634	2.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013802	-47.946634	2.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013722	-47.946642	2.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013722	-47.946642	2.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013714	-47.946654	2.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013714	-47.946654	2.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013646	-47.946667	2.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013646	-47.946667	2.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013633	-47.946670	2.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013633	-47.946670	2.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013621	-47.946668	2.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013621	-47.946668	2.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013617	-47.946675	2.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013617	-47.946675	2.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013618	-47.946730	2.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013618	-47.946730	2.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013664	-47.946730	2.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013664	-47.946730	2.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013691	-47.946707	2.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013691	-47.946707	2.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013691	-47.946712	2.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013691	-47.946712	2.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013743	-47.946770	2.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013743	-47.946770	2.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013753	-47.946808	2.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013753	-47.946808	2.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013755	-47.946869	2.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013755	-47.946869	2.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013741	-47.946904	2.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013741	-47.946904	2.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013792	-47.946913	2.000000	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013842	-47.946922	2.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013842	-47.946922	2.000000	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013834	-47.946932	2.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013834	-47.946932	2.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013839	-47.946937	2.000000	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013839	-47.946937	2.000000	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013820	-47.946955	2.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013820	-47.946955	2.000000	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013820	-47.946952	2.000000	1
56	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013820	-47.946952	2.000000	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013812	-47.946949	2.000000	1
58	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013812	-47.946949	2.000000	1
59	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013810	-47.946951	2.000000	1
60	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013810	-47.946951	2.000000	1
61	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013798	-47.946957	2.000000	1
62	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013798	-47.946957	2.000000	1
63	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013718	-47.946985	2.000000	1
64	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013718	-47.946985	2.000000	1
65	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013714	-47.947047	2.000000	1
66	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013714	-47.947047	2.000000	1
67	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013719	-47.947050	2.000000	1
68	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013719	-47.947050	2.000000	1
69	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013776	-47.947091	2.000000	1
70	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013776	-47.947091	2.000000	1
71	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013805	-47.947102	2.000000	1
72	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013805	-47.947102	2.000000	1
73	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013803	-47.947129	2.000000	1
74	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013803	-47.947129	2.000000	1
75	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013771	-47.947212	2.000000	1
76	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013771	-47.947212	2.000000	1
77	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013805	-47.947250	2.000000	1
78	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013805	-47.947250	2.000000	1
79	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013836	-47.947250	2.000000	1
80	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013836	-47.947250	2.000000	1
81	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013846	-47.947318	2.000000	1
82	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013846	-47.947318	2.000000	1
83	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013803	-47.947260	2.000000	1
84	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013803	-47.947260	2.000000	1
85	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013761	-47.947262	2.000000	1
86	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013761	-47.947262	2.000000	1
87	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013725	-47.947294	2.000000	1
88	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013690	-47.947325	2.000000	1
89	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013690	-47.947325	2.000000	1
90	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013685	-47.947326	2.000000	1
91	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013685	-47.947326	2.000000	1
92	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013626	-47.947290	2.000000	1
93	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013626	-47.947290	2.000000	1
94	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013625	-47.947311	2.000000	1
95	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013625	-47.947311	2.000000	1
96	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013584	-47.947328	2.000000	1
97	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013584	-47.947328	2.000000	1
98	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013578	-47.947325	2.000000	1
99	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013578	-47.947325	2.000000	1
100	0	3	16	0.000000	0.000000	0.000000	0.000000	-22.013581	-47.947318	2.000000	1
